日期,月份,名稱,aqi,人口密度,距火力發電廠30km內,工業區3km內,人口密度分類
2018/10/12,10,楠梓,90,7691.5,0,0,高
2018/10/12,10,左營,81,11048.2,0,1,高
2018/10/12,10,前金,97,13156.3,0,1,高
2018/10/12,10,小港,94,3671.1,0,0,高
2018/10/12,10,美濃,60,268.1,0,1,低
2018/10/12,10,仁武,73,2145.2,0,0,高
2018/10/12,10,大寮,115,1657.3,0,0,中
2018/10/12,10,林園,169,2148.8,0,0,高
2018/10/12,10,屏東,107,3055.3,0,0,高
2018/10/12,10,潮州,112,1165.0,0,1,中
2018/10/12,10,恆春,45,198.5,1,1,低
2018/10/12,10,宜蘭,39,3196.1,1,0,高
2018/10/12,10,冬山,39,633.1,1,0,中
2018/10/12,10,花蓮,29,94.3,1,1,低
2018/10/12,10,臺東,30,1010.0,1,0,中
2018/10/12,10,馬祖,77,683.5,0,1,中
2018/10/12,10,金門,64,793.4,1,1,中
2018/10/12,10,馬公,47,1664.3,1,1,中
2018/10/13,10,基隆,40,4960.5,0,1,高
2018/10/13,10,士林,41,4268.66,0,1,高
2018/10/13,10,中山,29,15150.13,0,1,高
2018/10/13,10,松山,32,21938.76,0,1,高
2018/10/13,10,萬華,29,23176.76,0,1,高
2018/10/13,10,古亭,40,25113.01,0,1,高
2018/10/13,10,淡水,34,2745.895839,0,1,高
2018/10/13,10,林口,38,2449.048938,0,0,高
2018/10/13,10,菜寮,30,23484.00735,0,0,高
2018/10/13,10,汐止,38,2941.086468,0,1,高
2018/10/13,10,新莊,37,21457.80142,0,1,高
2018/10/13,10,板橋,33,23950.64823,0,1,高
2018/10/13,10,土城,39,8141.271989,0,1,高
2018/10/13,10,新店,36,2533.901688,0,1,高
2018/10/13,10,萬里,48,329.5992427,1,1,低
2018/10/13,10,桃園,34,12062.8,0,0,高
2018/10/13,10,大園,41,961.3,0,0,中
2018/10/13,10,平鎮,41,4738.8,0,1,高
2018/10/13,10,龍潭,44,1735.9,0,0,中
2018/10/13,10,新竹,37,6620.7,0,1,高
2018/10/13,10,湖口,43,1510.5,0,1,中
2018/10/13,10,竹東,31,1866.8,0,1,中
2018/10/13,10,苗栗,35,2361.2,0,1,高
2018/10/13,10,三義,36,209.4,0,1,低
2018/10/13,10,西屯,40,6068.2,0,0,高
2018/10/13,10,忠明,38,5531.2,0,1,高
2018/10/13,10,豐原,36,3707.3,0,1,高
2018/10/13,10,沙鹿,43,2114.1,0,1,高
2018/10/13,10,大里,39,7279.1,0,1,高
2018/10/13,10,彰化,43,3506.0,0,1,高
2018/10/13,10,二林,29,507.2,0,0,中
2018/10/13,10,南投,59,1458.5,1,0,中
2018/10/13,10,竹山,71,199.9,1,0,低
2018/10/13,10,崙背,44,377.7,0,1,低
2018/10/13,10,斗六,64,1149.5,0,0,中
2018/10/13,10,嘉義,52,4353.4,0,1,高
2018/10/13,10,新港,51,438.9,0,1,低
2018/10/13,10,朴子,49,798.9,0,0,中
2018/10/13,10,安南,80,1746.4,0,1,中
2018/10/13,10,臺南,74,14553.4,0,0,高
2018/10/13,10,新營,60,1891.2,0,1,中
2018/10/13,10,善化,58,756.6,0,0,中
2018/10/13,10,楠梓,115,7691.5,0,0,高
2018/10/13,10,左營,108,11048.2,0,1,高
2018/10/13,10,前金,104,13156.3,0,1,高
2018/10/13,10,小港,112,3671.1,0,0,高
2018/10/13,10,美濃,71,268.1,0,1,低
2018/10/13,10,仁武,118,2145.2,0,0,高
2018/10/13,10,大寮,118,1657.3,0,0,中
2018/10/13,10,林園,190,2148.8,0,0,高
2018/10/13,10,屏東,108,3055.3,0,0,高
2018/10/13,10,潮州,169,1165.0,0,1,中
2018/10/13,10,恆春,46,198.5,1,1,低
2018/10/13,10,宜蘭,40,3196.1,1,0,高
2018/10/13,10,冬山,40,633.1,1,0,中
2018/10/13,10,花蓮,37,94.3,1,1,低
2018/10/13,10,臺東,35,1010.0,1,0,中
2018/10/13,10,馬祖,67,683.5,0,1,中
2018/10/13,10,金門,61,793.4,1,1,中
2018/10/13,10,馬公,51,1664.3,1,1,中
2018/10/14,10,基隆,44,4960.5,0,1,高
2018/10/14,10,士林,41,4268.66,0,1,高
2018/10/14,10,中山,32,15150.13,0,1,高
2018/10/14,10,松山,35,21938.76,0,1,高
2018/10/14,10,萬華,35,23176.76,0,1,高
2018/10/14,10,古亭,37,25113.01,0,1,高
2018/10/14,10,淡水,33,2745.895839,0,1,高
2018/10/14,10,林口,44,2449.048938,0,0,高
2018/10/14,10,菜寮,33,23484.00735,0,0,高
2018/10/14,10,汐止,39,2941.086468,0,1,高
2018/10/14,10,新莊,42,21457.80142,0,1,高
2018/10/14,10,板橋,36,23950.64823,0,1,高
2018/10/14,10,土城,41,8141.271989,0,1,高
2018/10/14,10,新店,35,2533.901688,0,1,高
2018/10/14,10,萬里,48,329.5992427,1,1,低
2018/10/14,10,桃園,35,12062.8,0,0,高
2018/10/14,10,大園,44,961.3,0,0,中
2018/10/14,10,平鎮,45,4738.8,0,1,高
2018/10/14,10,龍潭,44,1735.9,0,0,中
2018/10/14,10,新竹,45,6620.7,0,1,高
2018/10/14,10,湖口,49,1510.5,0,1,中
2018/10/14,10,竹東,47,1866.8,0,1,中
2018/10/14,10,苗栗,59,2361.2,0,1,高
2018/10/14,10,三義,104,209.4,0,1,低
2018/10/14,10,西屯,108,6068.2,0,0,高
2018/10/14,10,忠明,112,5531.2,0,1,高
2018/10/14,10,豐原,118,3707.3,0,1,高
2018/10/14,10,沙鹿,97,2114.1,0,1,高
2018/10/14,10,大里,112,7279.1,0,1,高
2018/10/14,10,彰化,146,3506.0,0,1,高
2018/10/14,10,二林,104,507.2,0,0,中
2018/10/14,10,南投,90,1458.5,1,0,中
2018/10/14,10,竹山,154,199.9,1,0,低
2018/10/14,10,崙背,115,377.7,0,1,低
2018/10/14,10,斗六,151,1149.5,0,0,中
2018/10/14,10,嘉義,132,4353.4,0,1,高
2018/10/14,10,新港,126,438.9,0,1,低
2018/10/14,10,朴子,100,798.9,0,0,中
2018/10/14,10,安南,126,1746.4,0,1,中
2018/10/14,10,臺南,112,14553.4,0,0,高
2018/10/14,10,新營,93,1891.2,0,1,中
2018/10/14,10,善化,108,756.6,0,0,中
2018/10/14,10,楠梓,112,7691.5,0,0,高
2018/10/14,10,左營,126,11048.2,0,1,高
2018/10/14,10,前金,122,13156.3,0,1,高
2018/10/14,10,小港,100,3671.1,0,0,高
2018/10/14,10,美濃,45,268.1,0,1,低
2018/10/14,10,仁武,122,2145.2,0,0,高
2018/10/14,10,大寮,132,1657.3,0,0,中
2018/10/14,10,林園,118,2148.8,0,0,高
2018/10/14,10,屏東,146,3055.3,0,0,高
2018/10/14,10,潮州,132,1165.0,0,1,中
2018/10/14,10,恆春,41,198.5,1,1,低
2018/10/14,10,宜蘭,38,3196.1,1,0,高
2018/10/14,10,冬山,38,633.1,1,0,中
2018/10/14,10,花蓮,44,94.3,1,1,低
2018/10/14,10,臺東,33,1010.0,1,0,中
2018/10/14,10,馬祖,48,683.5,0,1,中
2018/10/14,10,金門,59,793.4,1,1,中
2018/10/14,10,馬公,61,1664.3,1,1,中
2018/10/15,10,基隆,41,4960.5,0,1,高
2018/10/15,10,士林,38,4268.66,0,1,高
2018/10/15,10,中山,29,15150.13,0,1,高
2018/10/15,10,松山,33,21938.76,0,1,高
2018/10/15,10,萬華,33,23176.76,0,1,高
2018/10/15,10,古亭,35,25113.01,0,1,高
2018/10/15,10,淡水,35,2745.895839,0,1,高
2018/10/15,10,林口,40,2449.048938,0,0,高
2018/10/15,10,菜寮,30,23484.00735,0,0,高
2018/10/15,10,汐止,37,2941.086468,0,1,高
2018/10/15,10,新莊,37,21457.80142,0,1,高
2018/10/15,10,板橋,34,23950.64823,0,1,高
2018/10/15,10,土城,39,8141.271989,0,1,高
2018/10/15,10,新店,37,2533.901688,0,1,高
2018/10/15,10,萬里,45,329.5992427,1,1,低
2018/10/15,10,桃園,36,12062.8,0,0,高
2018/10/15,10,大園,46,961.3,0,0,中
2018/10/15,10,平鎮,33,4738.8,0,1,高
2018/10/15,10,龍潭,44,1735.9,0,0,中
2018/10/15,10,新竹,41,6620.7,0,1,高
2018/10/15,10,湖口,45,1510.5,0,1,中
2018/10/15,10,竹東,38,1866.8,0,1,中
2018/10/15,10,苗栗,50,2361.2,0,1,高
2018/10/15,10,三義,48,209.4,0,1,低
2018/10/15,10,西屯,48,6068.2,0,0,高
2018/10/15,10,忠明,48,5531.2,0,1,高
2018/10/15,10,豐原,47,3707.3,0,1,高
2018/10/15,10,沙鹿,48,2114.1,0,1,高
2018/10/15,10,大里,51,7279.1,0,1,高
2018/10/15,10,彰化,50,3506.0,0,1,高
2018/10/15,10,二林,49,507.2,0,0,中
2018/10/15,10,南投,64,1458.5,1,0,中
2018/10/15,10,竹山,104,199.9,1,0,低
2018/10/15,10,崙背,52,377.7,0,1,低
2018/10/15,10,斗六,93,1149.5,0,0,中
2018/10/15,10,嘉義,80,4353.4,0,1,高
2018/10/15,10,新港,61,438.9,0,1,低
2018/10/15,10,朴子,53,798.9,0,0,中
2018/10/15,10,安南,90,1746.4,0,1,中
2018/10/15,10,臺南,92,14553.4,0,0,高
2018/10/15,10,新營,88,1891.2,0,1,中
2018/10/15,10,善化,92,756.6,0,0,中
2018/10/15,10,楠梓,140,7691.5,0,0,高
2018/10/15,10,左營,140,11048.2,0,1,高
2018/10/15,10,前金,129,13156.3,0,1,高
2018/10/15,10,小港,90,3671.1,0,0,高
2018/10/15,10,美濃,129,268.1,0,1,低
2018/10/15,10,仁武,140,2145.2,0,0,高
2018/10/15,10,大寮,100,1657.3,0,0,中
2018/10/15,10,林園,150,2148.8,0,0,高
2018/10/15,10,屏東,146,3055.3,0,0,高
2018/10/15,10,潮州,100,1165.0,0,1,中
2018/10/15,10,恆春,40,198.5,1,1,低
2018/10/15,10,宜蘭,41,3196.1,1,0,高
2018/10/15,10,冬山,40,633.1,1,0,中
2018/10/15,10,花蓮,42,94.3,1,1,低
2018/10/15,10,臺東,31,1010.0,1,0,中
2018/10/15,10,馬祖,45,683.5,0,1,中
2018/10/15,10,金門,71,793.4,1,1,中
2018/10/15,10,馬公,54,1664.3,1,1,中
2018/10/16,10,基隆,48,4960.5,0,1,高
2018/10/16,10,士林,32,4268.66,0,1,高
2018/10/16,10,中山,41,15150.13,0,1,高
2018/10/16,10,松山,30,21938.76,0,1,高
2018/10/16,10,萬華,35,23176.76,0,1,高
2018/10/16,10,古亭,37,25113.01,0,1,高
2018/10/16,10,淡水,41,2745.895839,0,1,高
2018/10/16,10,林口,46,2449.048938,0,0,高
2018/10/16,10,菜寮,38,23484.00735,0,0,高
2018/10/16,10,汐止,41,2941.086468,0,1,高
2018/10/16,10,新莊,42,21457.80142,0,1,高
2018/10/16,10,板橋,32,23950.64823,0,1,高
2018/10/16,10,土城,42,8141.271989,0,1,高
2018/10/16,10,新店,35,2533.901688,0,1,高
2018/10/16,10,萬里,64,329.5992427,1,1,低
2018/10/16,10,桃園,38,12062.8,0,0,高
2018/10/16,10,大園,49,961.3,0,0,中
2018/10/16,10,平鎮,37,4738.8,0,1,高
2018/10/16,10,龍潭,38,1735.9,0,0,中
2018/10/16,10,新竹,51,6620.7,0,1,高
2018/10/16,10,湖口,46,1510.5,0,1,中
2018/10/16,10,竹東,39,1866.8,0,1,中
2018/10/16,10,苗栗,49,2361.2,0,1,高
2018/10/16,10,三義,60,209.4,0,1,低
2018/10/16,10,西屯,66,6068.2,0,0,高
2018/10/16,10,忠明,58,5531.2,0,1,高
2018/10/16,10,豐原,60,3707.3,0,1,高
2018/10/16,10,沙鹿,46,2114.1,0,1,高
2018/10/16,10,大里,61,7279.1,0,1,高
2018/10/16,10,彰化,61,3506.0,0,1,高
2018/10/16,10,二林,65,507.2,0,0,中
2018/10/16,10,南投,75,1458.5,1,0,中
2018/10/16,10,竹山,104,199.9,1,0,低
2018/10/16,10,崙背,68,377.7,0,1,低
2018/10/16,10,斗六,85,1149.5,0,0,中
2018/10/16,10,嘉義,54,4353.4,0,1,高
2018/10/16,10,新港,68,438.9,0,1,低
2018/10/16,10,朴子,49,798.9,0,0,中
2018/10/16,10,安南,90,1746.4,0,1,中
2018/10/16,10,臺南,71,14553.4,0,0,高
2018/10/16,10,新營,73,1891.2,0,1,中
2018/10/16,10,善化,54,756.6,0,0,中
2018/10/16,10,楠梓,84,7691.5,0,0,高
2018/10/16,10,左營,84,11048.2,0,1,高
2018/10/16,10,前金,93,13156.3,0,1,高
2018/10/16,10,小港,67,3671.1,0,0,高
2018/10/16,10,美濃,71,268.1,0,1,低
2018/10/16,10,仁武,90,2145.2,0,0,高
2018/10/16,10,大寮,90,1657.3,0,0,中
2018/10/16,10,林園,101,2148.8,0,0,高
2018/10/16,10,屏東,90,3055.3,0,0,高
2018/10/16,10,潮州,112,1165.0,0,1,中
2018/10/16,10,恆春,84,198.5,1,1,低
2018/10/16,10,宜蘭,43,3196.1,1,0,高
2018/10/16,10,冬山,44,633.1,1,0,中
2018/10/16,10,花蓮,44,94.3,1,1,低
2018/10/16,10,臺東,28,1010.0,1,0,中
2018/10/16,10,馬祖,44,683.5,0,1,中
2018/10/16,10,金門,60,793.4,1,1,中
2018/10/16,10,馬公,58,1664.3,1,1,中
2018/10/17,10,基隆,64,4960.5,0,1,高
2018/10/17,10,士林,42,4268.66,0,1,高
2018/10/17,10,中山,41,15150.13,0,1,高
2018/10/17,10,松山,42,21938.76,0,1,高
2018/10/17,10,萬華,42,23176.76,0,1,高
2018/10/17,10,古亭,42,25113.01,0,1,高
2018/10/17,10,淡水,45,2745.895839,0,1,高
2018/10/17,10,林口,54,2449.048938,0,0,高
2018/10/17,10,菜寮,42,23484.00735,0,0,高
2018/10/17,10,汐止,44,2941.086468,0,1,高
2018/10/17,10,新莊,46,21457.80142,0,1,高
2018/10/17,10,板橋,42,23950.64823,0,1,高
2018/10/17,10,土城,43,8141.271989,0,1,高
2018/10/17,10,新店,42,2533.901688,0,1,高
2018/10/17,10,萬里,90,329.5992427,1,1,低
2018/10/17,10,桃園,41,12062.8,0,0,高
2018/10/17,10,大園,50,961.3,0,0,中
2018/10/17,10,平鎮,43,4738.8,0,1,高
2018/10/17,10,龍潭,45,1735.9,0,0,中
2018/10/17,10,新竹,47,6620.7,0,1,高
2018/10/17,10,湖口,50,1510.5,0,1,中
2018/10/17,10,竹東,35,1866.8,0,1,中
2018/10/17,10,苗栗,52,2361.2,0,1,高
2018/10/17,10,三義,41,209.4,0,1,低
2018/10/17,10,西屯,42,6068.2,0,0,高
2018/10/17,10,忠明,37,5531.2,0,1,高
2018/10/17,10,豐原,37,3707.3,0,1,高
2018/10/17,10,沙鹿,44,2114.1,0,1,高
2018/10/17,10,大里,39,7279.1,0,1,高
2018/10/17,10,彰化,40,3506.0,0,1,高
2018/10/17,10,二林,50,507.2,0,0,中
2018/10/17,10,南投,43,1458.5,1,0,中
2018/10/17,10,竹山,79,199.9,1,0,低
2018/10/17,10,崙背,53,377.7,0,1,低
2018/10/17,10,斗六,64,1149.5,0,0,中
2018/10/17,10,嘉義,65,4353.4,0,1,高
2018/10/17,10,新港,68,438.9,0,1,低
2018/10/17,10,朴子,61,798.9,0,0,中
2018/10/17,10,安南,84,1746.4,0,1,中
2018/10/17,10,臺南,74,14553.4,0,0,高
2018/10/17,10,新營,87,1891.2,0,1,中
2018/10/17,10,善化,77,756.6,0,0,中
2018/10/17,10,楠梓,115,7691.5,0,0,高
2018/10/17,10,左營,122,11048.2,0,1,高
2018/10/17,10,前金,126,13156.3,0,1,高
2018/10/17,10,小港,89,3671.1,0,0,高
2018/10/17,10,美濃,73,268.1,0,1,低
2018/10/17,10,仁武,118,2145.2,0,0,高
2018/10/17,10,大寮,98,1657.3,0,0,中
2018/10/17,10,林園,174,2148.8,0,0,高
2018/10/17,10,屏東,122,3055.3,0,0,高
2018/10/17,10,潮州,97,1165.0,0,1,中
2018/10/17,10,恆春,50,198.5,1,1,低
2018/10/17,10,宜蘭,43,3196.1,1,0,高
2018/10/17,10,冬山,44,633.1,1,0,中
2018/10/17,10,花蓮,46,94.3,1,1,低
2018/10/17,10,臺東,34,1010.0,1,0,中
2018/10/17,10,馬祖,100,683.5,0,1,中
2018/10/17,10,金門,50,793.4,1,1,中
2018/10/17,10,馬公,80,1664.3,1,1,中
2018/10/18,10,基隆,87,4960.5,0,1,高
2018/10/18,10,士林,77,4268.66,0,1,高
2018/10/18,10,中山,62,15150.13,0,1,高
2018/10/18,10,松山,65,21938.76,0,1,高
2018/10/18,10,萬華,70,23176.76,0,1,高
2018/10/18,10,古亭,64,25113.01,0,1,高
2018/10/18,10,淡水,68,2745.895839,0,1,高
2018/10/18,10,林口,74,2449.048938,0,0,高
2018/10/18,10,菜寮,59,23484.00735,0,0,高
2018/10/18,10,汐止,61,2941.086468,0,1,高
2018/10/18,10,新莊,71,21457.80142,0,1,高
2018/10/18,10,板橋,69,23950.64823,0,1,高
2018/10/18,10,土城,67,8141.271989,0,1,高
2018/10/18,10,新店,63,2533.901688,0,1,高
2018/10/18,10,萬里,108,329.5992427,1,1,低
2018/10/18,10,桃園,62,12062.8,0,0,高
2018/10/18,10,大園,68,961.3,0,0,中
2018/10/18,10,平鎮,77,4738.8,0,1,高
2018/10/18,10,龍潭,84,1735.9,0,0,中
2018/10/18,10,新竹,74,6620.7,0,1,高
2018/10/18,10,湖口,93,1510.5,0,1,中
2018/10/18,10,竹東,52,1866.8,0,1,中
2018/10/18,10,苗栗,68,2361.2,0,1,高
2018/10/18,10,三義,77,209.4,0,1,低
2018/10/18,10,西屯,84,6068.2,0,0,高
2018/10/18,10,忠明,71,5531.2,0,1,高
2018/10/18,10,豐原,58,3707.3,0,1,高
2018/10/18,10,沙鹿,101,2114.1,0,1,高
2018/10/18,10,大里,42,7279.1,0,1,高
2018/10/18,10,彰化,101,3506.0,0,1,高
2018/10/18,10,二林,80,507.2,0,0,中
2018/10/18,10,南投,56,1458.5,1,0,中
2018/10/18,10,竹山,122,199.9,1,0,低
2018/10/18,10,崙背,90,377.7,0,1,低
2018/10/18,10,斗六,115,1149.5,0,0,中
2018/10/18,10,嘉義,93,4353.4,0,1,高
2018/10/18,10,新港,101,438.9,0,1,低
2018/10/18,10,朴子,101,798.9,0,0,中
2018/10/18,10,安南,118,1746.4,0,1,中
2018/10/18,10,臺南,101,14553.4,0,0,高
2018/10/18,10,新營,104,1891.2,0,1,中
2018/10/18,10,善化,88,756.6,0,0,中
2018/10/18,10,楠梓,99,7691.5,0,0,高
2018/10/18,10,左營,108,11048.2,0,1,高
2018/10/18,10,前金,97,13156.3,0,1,高
2018/10/18,10,小港,87,3671.1,0,0,高
2018/10/18,10,美濃,90,268.1,0,1,低
2018/10/18,10,仁武,97,2145.2,0,0,高
2018/10/18,10,大寮,107,1657.3,0,0,中
2018/10/18,10,林園,150,2148.8,0,0,高
2018/10/18,10,屏東,108,3055.3,0,0,高
2018/10/18,10,潮州,129,1165.0,0,1,中
2018/10/18,10,恆春,77,198.5,1,1,低
2018/10/18,10,宜蘭,49,3196.1,1,0,高
2018/10/18,10,冬山,60,633.1,1,0,中
2018/10/18,10,花蓮,77,94.3,1,1,低
2018/10/18,10,臺東,42,1010.0,1,0,中
2018/10/18,10,馬祖,154,683.5,0,1,中
2018/10/18,10,金門,108,793.4,1,1,中
2018/10/18,10,馬公,118,1664.3,1,1,中
2018/10/19,10,基隆,77,4960.5,0,1,高
2018/10/19,10,士林,71,4268.66,0,1,高
2018/10/19,10,中山,58,15150.13,0,1,高
2018/10/19,10,松山,61,21938.76,0,1,高
2018/10/19,10,萬華,61,23176.76,0,1,高
2018/10/19,10,古亭,52,25113.01,0,1,高
2018/10/19,10,淡水,49,2745.895839,0,1,高
2018/10/19,10,林口,61,2449.048938,0,0,高
2018/10/19,10,菜寮,45,23484.00735,0,0,高
2018/10/19,10,汐止,48,2941.086468,0,1,高
2018/10/19,10,新莊,51,21457.80142,0,1,高
2018/10/19,10,板橋,54,23950.64823,0,1,高
2018/10/19,10,土城,55,8141.271989,0,1,高
2018/10/19,10,新店,52,2533.901688,0,1,高
2018/10/19,10,萬里,93,329.5992427,1,1,低
2018/10/19,10,桃園,49,12062.8,0,0,高
2018/10/19,10,大園,64,961.3,0,0,中
2018/10/19,10,平鎮,64,4738.8,0,1,高
2018/10/19,10,龍潭,77,1735.9,0,0,中
2018/10/19,10,新竹,60,6620.7,0,1,高
2018/10/19,10,湖口,71,1510.5,0,1,中
2018/10/19,10,竹東,46,1866.8,0,1,中
2018/10/19,10,苗栗,54,2361.2,0,1,高
2018/10/19,10,三義,48,209.4,0,1,低
2018/10/19,10,西屯,71,6068.2,0,0,高
2018/10/19,10,忠明,64,5531.2,0,1,高
2018/10/19,10,豐原,54,3707.3,0,1,高
2018/10/19,10,沙鹿,58,2114.1,0,1,高
2018/10/19,10,大里,55,7279.1,0,1,高
2018/10/19,10,彰化,80,3506.0,0,1,高
2018/10/19,10,二林,67,507.2,0,0,中
2018/10/19,10,南投,65,1458.5,1,0,中
2018/10/19,10,竹山,112,199.9,1,0,低
2018/10/19,10,崙背,85,377.7,0,1,低
2018/10/19,10,斗六,118,1149.5,0,0,中
2018/10/19,10,嘉義,97,4353.4,0,1,高
2018/10/19,10,新港,132,438.9,0,1,低
2018/10/19,10,朴子,118,798.9,0,0,中
2018/10/19,10,安南,140,1746.4,0,1,中
2018/10/19,10,臺南,122,14553.4,0,0,高
2018/10/19,10,新營,110,1891.2,0,1,中
2018/10/19,10,善化,111,756.6,0,0,中
2018/10/19,10,楠梓,117,7691.5,0,0,高
2018/10/19,10,左營,140,11048.2,0,1,高
2018/10/19,10,前金,129,13156.3,0,1,高
2018/10/19,10,小港,87,3671.1,0,0,高
2018/10/19,10,美濃,61,268.1,0,1,低
2018/10/19,10,仁武,118,2145.2,0,0,高
2018/10/19,10,大寮,90,1657.3,0,0,中
2018/10/19,10,林園,151,2148.8,0,0,高
2018/10/19,10,屏東,72,3055.3,0,0,高
2018/10/19,10,潮州,115,1165.0,0,1,中
2018/10/19,10,恆春,84,198.5,1,1,低
2018/10/19,10,宜蘭,58,3196.1,1,0,高
2018/10/19,10,冬山,51,633.1,1,0,中
2018/10/19,10,花蓮,50,94.3,1,1,低
2018/10/19,10,臺東,40,1010.0,1,0,中
2018/10/19,10,馬祖,93,683.5,0,1,中
2018/10/19,10,金門,80,793.4,1,1,中
2018/10/19,10,馬公,90,1664.3,1,1,中
2018/10/20,10,基隆,48,4960.5,0,1,高
2018/10/20,10,士林,50,4268.66,0,1,高
2018/10/20,10,中山,34,15150.13,0,1,高
2018/10/20,10,松山,37,21938.76,0,1,高
2018/10/20,10,萬華,37,23176.76,0,1,高
2018/10/20,10,古亭,43,25113.01,0,1,高
2018/10/20,10,淡水,42,2745.895839,0,1,高
2018/10/20,10,林口,46,2449.048938,0,0,高
2018/10/20,10,菜寮,39,23484.00735,0,0,高
2018/10/20,10,汐止,41,2941.086468,0,1,高
2018/10/20,10,新莊,45,21457.80142,0,1,高
2018/10/20,10,板橋,38,23950.64823,0,1,高
2018/10/20,10,土城,44,8141.271989,0,1,高
2018/10/20,10,新店,43,2533.901688,0,1,高
2018/10/20,10,萬里,61,329.5992427,1,1,低
2018/10/20,10,桃園,39,12062.8,0,0,高
2018/10/20,10,大園,43,961.3,0,0,中
2018/10/20,10,平鎮,46,4738.8,0,1,高
2018/10/20,10,龍潭,49,1735.9,0,0,中
2018/10/20,10,新竹,51,6620.7,0,1,高
2018/10/20,10,湖口,50,1510.5,0,1,中
2018/10/20,10,竹東,38,1866.8,0,1,中
2018/10/20,10,苗栗,47,2361.2,0,1,高
2018/10/20,10,三義,61,209.4,0,1,低
2018/10/20,10,西屯,71,6068.2,0,0,高
2018/10/20,10,忠明,67,5531.2,0,1,高
2018/10/20,10,豐原,58,3707.3,0,1,高
2018/10/20,10,沙鹿,64,2114.1,0,1,高
2018/10/20,10,大里,61,7279.1,0,1,高
2018/10/20,10,彰化,80,3506.0,0,1,高
2018/10/20,10,二林,57,507.2,0,0,中
2018/10/20,10,南投,67,1458.5,1,0,中
2018/10/20,10,竹山,112,199.9,1,0,低
2018/10/20,10,崙背,67,377.7,0,1,低
2018/10/20,10,斗六,112,1149.5,0,0,中
2018/10/20,10,嘉義,108,4353.4,0,1,高
2018/10/20,10,新港,97,438.9,0,1,低
2018/10/20,10,朴子,93,798.9,0,0,中
2018/10/20,10,安南,161,1746.4,0,1,中
2018/10/20,10,臺南,122,14553.4,0,0,高
2018/10/20,10,新營,98,1891.2,0,1,中
2018/10/20,10,善化,118,756.6,0,0,中
2018/10/20,10,楠梓,126,7691.5,0,0,高
2018/10/20,10,左營,140,11048.2,0,1,高
2018/10/20,10,前金,136,13156.3,0,1,高
2018/10/20,10,小港,108,3671.1,0,0,高
2018/10/20,10,美濃,101,268.1,0,1,低
2018/10/20,10,仁武,136,2145.2,0,0,高
2018/10/20,10,大寮,132,1657.3,0,0,中
2018/10/20,10,林園,164,2148.8,0,0,高
2018/10/20,10,屏東,129,3055.3,0,0,高
2018/10/20,10,潮州,151,1165.0,0,1,中
2018/10/20,10,恆春,48,198.5,1,1,低
2018/10/20,10,宜蘭,44,3196.1,1,0,高
2018/10/20,10,冬山,43,633.1,1,0,中
2018/10/20,10,花蓮,48,94.3,1,1,低
2018/10/20,10,臺東,34,1010.0,1,0,中
2018/10/20,10,馬祖,101,683.5,0,1,中
2018/10/20,10,金門,87,793.4,1,1,中
2018/10/20,10,馬公,71,1664.3,1,1,中
2018/10/21,10,基隆,48,4960.5,0,1,高
2018/10/21,10,士林,47,4268.66,0,1,高
2018/10/21,10,中山,39,15150.13,0,1,高
2018/10/21,10,松山,44,21938.76,0,1,高
2018/10/21,10,萬華,40,23176.76,0,1,高
2018/10/21,10,古亭,44,25113.01,0,1,高
2018/10/21,10,淡水,38,2745.895839,0,1,高
2018/10/21,10,林口,50,2449.048938,0,0,高
2018/10/21,10,菜寮,41,23484.00735,0,0,高
2018/10/21,10,汐止,48,2941.086468,0,1,高
2018/10/21,10,新莊,48,21457.80142,0,1,高
2018/10/21,10,板橋,44,23950.64823,0,1,高
2018/10/21,10,土城,47,8141.271989,0,1,高
2018/10/21,10,新店,44,2533.901688,0,1,高
2018/10/21,10,萬里,58,329.5992427,1,1,低
2018/10/21,10,桃園,44,12062.8,0,0,高
2018/10/21,10,大園,50,961.3,0,0,中
2018/10/21,10,平鎮,50,4738.8,0,1,高
2018/10/21,10,龍潭,54,1735.9,0,0,中
2018/10/21,10,新竹,52,6620.7,0,1,高
2018/10/21,10,湖口,54,1510.5,0,1,中
2018/10/21,10,竹東,35,1866.8,0,1,中
2018/10/21,10,苗栗,52,2361.2,0,1,高
2018/10/21,10,三義,67,209.4,0,1,低
2018/10/21,10,西屯,93,6068.2,0,0,高
2018/10/21,10,忠明,87,5531.2,0,1,高
2018/10/21,10,豐原,97,3707.3,0,1,高
2018/10/21,10,沙鹿,74,2114.1,0,1,高
2018/10/21,10,大里,77,7279.1,0,1,高
2018/10/21,10,彰化,101,3506.0,0,1,高
2018/10/21,10,二林,64,507.2,0,0,中
2018/10/21,10,南投,71,1458.5,1,0,中
2018/10/21,10,竹山,129,199.9,1,0,低
2018/10/21,10,崙背,80,377.7,0,1,低
2018/10/21,10,斗六,126,1149.5,0,0,中
2018/10/21,10,嘉義,108,4353.4,0,1,高
2018/10/21,10,新港,112,438.9,0,1,低
2018/10/21,10,朴子,97,798.9,0,0,中
2018/10/21,10,安南,115,1746.4,0,1,中
2018/10/21,10,臺南,93,14553.4,0,0,高
2018/10/21,10,新營,90,1891.2,0,1,中
2018/10/21,10,善化,87,756.6,0,0,中
2018/10/21,10,楠梓,97,7691.5,0,0,高
